start	2021/7/5
5:37	28.30	57.60
5:37	28.30	57.60
5:37	28.30	57.30
5:37	28.40	57.30
5:37	28.30	57.30
5:37	28.40	57.30
5:37	28.30	57.30
5:37	28.30	57.40
5:37	28.30	57.70
5:37	28.40	57.40
5:37	28.30	57.40
5:37	28.30	57.40
5:37	28.30	57.30
5:37	28.30	57.30
5:37	28.30	57.30
5:37	28.30	57.60
5:37	28.30	57.60
5:37	28.30	57.60
5:37	28.30	57.70
5:37	28.30	57.70
5:37	28.30	57.70
5:37	28.40	57.70
5:37	28.30	57.40
5:37	28.30	57.40
5:37	28.30	57.40
5:37	28.30	57.40
5:37	28.30	57.40
5:37	28.30	57.40
5:38	28.30	57.60
5:38	28.30	57.60
5:38	28.30	57.60
5:38	28.30	57.60
5:38	28.30	57.60
5:38	28.40	57.60
5:38	28.30	57.60
5:38	28.30	57.70
5:38	28.30	57.70
5:38	28.40	57.70
5:38	28.30	57.70
5:38	28.30	57.70
5:38	28.30	57.70
5:38	28.40	57.70
5:38	28.30	57.70
5:38	28.40	57.70
5:38	28.40	57.70
5:38	28.30	57.70
5:38	28.30	57.70
5:38	28.30	57.70
5:38	28.40	57.70
5:38	28.30	57.70
5:38	28.40	57.70
5:38	28.30	57.70
5:38	28.30	57.70
5:38	28.30	57.70
5:38	28.30	57.70
5:38	28.30	57.70
5:38	28.40	57.70
5:39	28.30	57.70
5:39	28.30	57.60
5:39	28.40	57.70
5:39	28.40	57.70
5:39	28.30	57.70
5:39	28.30	57.60
5:39	28.30	57.70
5:39	28.30	57.40
5:39	28.40	57.40
5:39	28.30	57.40
5:39	28.30	57.40
5:39	28.30	57.40
5:39	28.30	57.40
5:39	28.40	57.70
5:39	28.30	57.70
5:39	28.30	57.40
5:39	28.30	57.30
5:39	28.40	57.10
5:39	28.30	57.00
5:39	28.30	57.00
5:39	28.30	56.70
5:39	28.30	57.00
5:39	28.30	57.00
5:39	28.30	57.30
5:39	28.40	57.30
5:39	28.30	57.30
5:39	28.30	57.60
5:39	28.40	57.60
5:40	28.30	57.70
5:40	28.30	57.60
5:40	28.30	57.30
5:40	28.30	57.30
5:40	28.40	57.30
5:40	28.40	57.30
5:40	28.40	57.30
5:40	28.30	57.40
5:40	28.30	57.70
5:40	28.30	57.70
5:40	28.40	57.70
5:40	28.40	57.70
5:40	28.40	57.70
5:40	28.30	57.70
5:40	28.30	57.70
5:40	28.30	57.70
5:40	28.30	57.30
5:40	28.30	57.30
5:40	28.40	57.20
5:40	28.30	57.20
5:40	28.30	57.30
5:40	28.30	57.30
5:40	28.40	57.70
5:40	28.30	57.70
5:40	28.30	57.70
5:40	28.30	57.40
5:40	28.30	57.40
5:40	28.30	57.40
5:40	28.30	57.30
5:41	28.40	57.40
5:41	28.30	57.40
5:41	28.30	57.70
5:41	28.30	57.70
5:41	28.30	57.70
5:41	28.30	57.70
5:41	28.30	57.30
5:41	28.30	57.20
5:41	28.30	57.20
5:41	28.40	57.20
5:41	28.40	57.20
5:41	28.40	57.30
5:41	28.30	57.70
5:41	28.30	57.70
5:41	28.40	57.80
5:41	28.30	57.70
5:41	28.40	57.80
5:41	28.30	57.80
5:41	28.30	57.80
5:41	28.30	57.80
5:41	28.40	57.80
5:41	28.30	57.80
5:41	28.30	57.80
5:41	28.30	57.80
5:41	28.30	57.70
5:41	28.30	57.40
5:41	28.30	57.40
5:41	28.40	57.40
5:41	28.30	57.40
5:42	28.30	57.40
5:42	28.30	57.40
5:42	28.30	57.70
5:42	28.30	57.70
5:42	28.30	57.70
5:42	28.30	57.70
5:42	28.40	57.80
5:42	28.30	57.80
5:42	28.30	57.80
5:42	28.40	57.80
5:42	28.30	57.80
5:42	28.30	57.50
5:42	28.30	57.50
5:42	28.40	57.20
5:42	28.40	57.20
5:42	28.40	57.10
5:42	28.40	57.10
5:42	28.30	57.10
5:42	28.30	57.10
5:42	28.40	57.50
5:42	28.30	57.50
5:42	28.30	57.40
5:42	28.30	57.40
5:42	28.40	57.80
5:42	28.30	57.80
5:42	28.30	57.70
5:42	28.40	57.70
5:42	28.40	57.40
5:42	28.30	57.40
5:43	28.30	57.40
5:43	28.30	57.40
5:43	28.40	57.40
5:43	28.40	57.50
5:43	28.30	57.70
5:43	28.40	57.70
5:43	28.30	57.70
5:43	28.30	57.70
5:43	28.30	57.70
5:43	28.40	57.70
5:43	28.30	57.40
5:43	28.30	57.40
5:43	28.30	57.40
5:43	28.30	57.40
5:43	28.30	57.40
5:43	28.30	57.40
5:43	28.30	57.70
5:43	28.30	57.60
5:43	28.40	57.30
5:43	28.30	57.30
5:43	28.30	56.90
5:43	28.40	56.70
5:43	28.40	56.70
5:43	28.30	56.70
5:43	28.30	57.00
5:43	28.30	57.00
5:43	28.30	57.30
5:43	28.40	57.50
5:44	28.40	57.50
5:44	28.30	57.50
5:44	28.30	57.50
5:44	28.30	57.50
5:44	28.30	57.50
5:44	28.40	57.20
5:44	28.40	57.20
5:44	28.30	56.90
5:44	28.40	57.00
5:44	28.30	56.60
5:44	28.30	56.70
5:44	28.30	57.00
5:44	28.40	57.00
5:44	28.30	57.30
5:44	28.40	57.30
5:44	28.30	57.30
5:44	28.40	57.30
5:44	28.30	57.30
5:44	28.30	57.30
5:44	28.30	57.30
5:44	28.40	57.30
5:44	28.40	57.20
5:44	28.40	57.20
5:44	28.30	56.90
5:44	28.30	56.90
5:44	28.30	56.90
5:44	28.40	56.60
5:44	28.30	56.90
5:44	28.30	56.80
5:45	28.30	57.10
5:45	28.30	57.10
5:45	28.30	57.10
5:45	28.30	57.50
5:45	28.30	57.50
5:45	28.30	57.20
5:45	28.40	57.30
5:45	28.30	57.30
5:45	28.30	57.30
5:45	28.30	57.30
5:45	28.40	57.30
5:45	28.40	57.70
5:45	28.30	57.60
5:45	28.40	57.70
5:45	28.30	57.70
5:45	28.30	57.70
5:45	28.30	57.70
5:45	28.30	57.70
5:45	28.40	57.40
5:45	28.30	57.40
5:45	28.40	57.40
5:45	28.30	57.40
5:45	28.30	57.40
5:45	28.30	57.40
5:45	28.30	57.70
5:45	28.40	57.70
5:45	28.40	57.70
5:45	28.40	57.70
5:45	28.30	57.80
5:46	28.40	57.80
5:46	28.40	57.80
5:46	28.30	57.80
5:46	28.30	57.80
5:46	28.30	57.80
5:46	28.40	57.80
5:46	28.30	57.40
5:46	28.30	57.30
5:46	28.30	57.30
5:46	28.40	57.40
5:46	28.30	57.30
5:46	28.30	57.40
5:46	28.40	57.80
5:46	28.30	57.40
5:46	28.40	57.40
5:46	28.30	57.40
5:46	28.40	57.50
5:46	28.40	57.50
5:46	28.40	57.50
5:46	28.30	57.80
5:46	28.30	57.80
5:46	28.30	57.80
5:46	28.30	57.40
5:46	28.30	57.40
5:46	28.40	57.40
5:46	28.40	57.40
5:46	28.30	57.40
5:46	28.30	57.40
5:47	28.30	57.70
5:47	28.30	57.70
5:47	28.40	57.80
5:47	28.30	57.70
5:47	28.30	57.70
5:47	28.30	57.70
5:47	28.30	57.80
5:47	28.40	57.80
5:47	28.30	57.70
5:47	28.40	57.70
5:47	28.40	57.80
5:47	28.40	57.80
5:47	28.30	57.80
5:47	28.30	57.70
5:47	28.40	57.80
5:47	28.30	57.70
5:47	28.40	57.70
5:47	28.30	57.60
5:47	28.30	57.60
5:47	28.30	57.20
5:47	28.40	57.20
5:47	28.30	57.20
5:47	28.30	57.20
5:47	28.40	57.20
5:47	28.30	57.20
5:47	28.30	57.50
5:47	28.40	57.50
5:47	28.30	57.50
5:47	28.40	57.50
5:48	28.40	57.60
5:48	28.30	57.60
5:48	28.30	57.60
5:48	28.30	57.60
5:48	28.30	57.60
5:48	28.30	57.50
5:48	28.30	57.50
5:48	28.30	57.50
5:48	28.40	57.50
5:48	28.30	57.60
5:48	28.40	57.60
5:48	28.40	57.60
5:48	28.40	57.70
5:48	28.40	57.70
5:48	28.30	57.70
5:48	28.30	57.70
5:48	28.30	57.70
5:48	28.30	57.70
5:48	28.30	57.70
5:48	28.40	57.70
5:48	28.30	57.40
5:48	28.30	57.40
5:48	28.30	57.00
5:48	28.40	57.10
5:48	28.30	57.10
5:48	28.40	57.10
5:48	28.30	57.00
5:48	28.30	57.00
5:48	28.30	57.40
5:49	28.40	57.40
5:49	28.30	57.40
5:49	28.30	57.50
5:49	28.30	57.80
5:49	28.30	57.40
5:49	28.30	57.40
5:49	28.30	57.30
5:49	28.30	57.30
5:49	28.30	57.40
5:49	28.30	57.40
5:49	28.30	57.70
5:49	28.30	57.70
5:49	28.30	57.80
5:49	28.30	57.70
5:49	28.30	57.70
5:49	28.30	57.70
5:49	28.40	57.70
5:49	28.30	57.70
5:49	28.30	57.60
5:49	28.40	57.60
5:49	28.30	57.60
5:49	28.30	57.60
5:49	28.30	57.60
5:49	28.40	57.60
5:49	28.30	57.60
5:49	28.30	57.60
5:49	28.30	57.30
5:49	28.40	57.40
5:49	28.30	57.40
5:50	28.30	57.50
5:50	28.30	57.50
5:50	28.30	57.20
5:50	28.30	57.50
5:50	28.30	57.10
5:50	28.40	57.10
5:50	28.30	57.00
5:50	28.40	57.00
5:50	28.40	57.40
5:50	28.30	57.40
5:50	28.30	57.80
5:50	28.40	57.80
5:50	28.30	57.80
5:50	28.30	57.80
5:50	28.30	57.50
5:50	28.30	57.60
5:50	28.30	57.20
5:50	28.40	57.20
5:50	28.30	57.20
5:50	28.30	57.20
5:50	28.30	57.20
5:50	28.30	57.10
5:50	28.30	57.50
5:50	28.40	57.10
5:50	28.30	57.10
5:50	28.30	57.10
5:50	28.30	57.40
5:50	28.30	57.40
5:51	28.30	57.40
5:51	28.40	57.70
5:51	28.30	57.70
5:51	28.30	57.70
5:51	28.40	57.70
5:51	28.30	57.70
5:51	28.30	57.80
5:51	28.30	57.70
5:51	28.40	57.40
5:51	28.30	57.40
5:51	28.30	57.40
5:51	28.40	57.40
5:51	28.40	57.40
5:51	28.30	57.30
5:51	28.40	57.70
5:51	28.30	57.70
5:51	28.30	57.60
5:51	28.40	57.60
5:51	28.40	57.60
5:51	28.40	57.60
5:51	28.40	57.30
5:51	28.30	57.30
5:51	28.30	57.30
5:51	28.30	57.30
5:51	28.30	57.30
5:51	28.40	57.30
5:51	28.30	57.60
5:51	28.40	57.60
5:51	28.40	57.60
5:52	28.40	57.60
5:52	28.40	57.70
5:52	28.40	57.70
5:52	28.40	57.70
5:52	28.30	57.80
5:52	28.30	57.70
5:52	28.40	57.80
5:52	28.40	57.80
5:52	28.30	57.70
5:52	28.30	57.70
5:52	28.40	57.70
5:52	28.30	57.20
5:52	28.30	57.20
5:52	28.30	57.20
5:52	28.30	56.90
5:52	28.40	56.90
5:52	28.30	57.00
5:52	28.30	57.00
5:52	28.40	57.00
5:52	28.40	57.10
5:52	28.40	57.40
5:52	28.30	57.40
5:52	28.40	57.40
5:52	28.40	57.70
5:52	28.40	57.70
5:52	28.30	57.60
5:52	28.30	57.60
5:52	28.30	57.30
5:52	28.30	57.30
5:53	28.30	57.30
5:53	28.30	57.30
5:53	28.30	57.40
5:53	28.30	57.40
5:53	28.30	57.70
5:53	28.40	57.60
5:53	28.30	57.60
5:53	28.30	57.60
5:53	28.30	57.60
5:53	28.30	57.60
5:53	28.40	57.70
5:53	28.30	57.70
5:53	28.30	57.70
5:53	28.40	57.70
5:53	28.40	57.70
5:53	28.40	57.40
5:53	28.40	57.40
5:53	28.30	57.40
5:53	28.30	57.40
5:53	28.30	57.30
5:53	28.30	57.00
5:53	28.40	57.30
5:53	28.40	57.30
5:53	28.30	57.30
5:53	28.40	57.40
5:53	28.30	57.10
5:53	28.40	57.40
5:53	28.30	57.40
5:54	28.30	57.40
5:54	28.30	57.40
5:54	28.40	57.40
5:54	28.40	57.70
5:54	28.30	57.70
5:54	28.40	57.70
5:54	28.40	57.80
5:54	28.30	57.70
5:54	28.40	57.70
5:54	28.40	57.70
5:54	28.40	57.70
5:54	28.30	57.70
5:54	28.40	57.70
5:54	28.40	57.70
5:54	28.40	57.70
5:54	28.40	57.70
5:54	28.30	57.70
5:54	28.30	57.70
5:54	28.30	57.70
5:54	28.30	57.70
5:54	28.40	57.70
5:54	28.40	57.70
5:54	28.30	57.70
5:54	28.30	57.70
5:54	28.30	57.70
5:54	28.40	57.70
5:54	28.40	57.70
5:54	28.30	57.30
5:54	28.40	57.40
5:55	28.40	57.10
5:55	28.40	57.10
5:55	28.40	57.20
5:55	28.40	57.20
5:55	28.30	57.50
5:55	28.30	57.50
5:55	28.30	57.80
5:55	28.40	57.80
5:55	28.40	57.80
5:55	28.30	57.80
5:55	28.40	57.50
5:55	28.40	57.50
5:55	28.40	57.50
5:55	28.40	57.50
5:55	28.40	57.40
5:55	28.40	57.40
5:55	28.40	57.70
5:55	28.40	57.70
5:55	28.40	57.70
5:55	28.40	57.70
5:55	28.40	57.70
5:55	28.40	57.70
5:55	28.40	57.70
5:55	28.40	57.70
5:55	28.30	57.70
5:55	28.30	57.70
5:55	28.30	57.70
5:55	28.40	57.70
5:55	28.40	57.70
5:56	28.40	57.70
5:56	28.40	57.80
5:56	28.30	57.80
5:56	28.30	57.80
5:56	28.40	57.80
5:56	28.30	57.80
5:56	28.30	57.80
5:56	28.30	57.70
5:56	28.30	57.70
5:56	28.40	57.70
5:56	28.40	57.80
5:56	28.30	57.70
5:56	28.40	57.70
5:56	28.40	57.70
5:56	28.30	57.70
5:56	28.40	57.70
5:56	28.40	57.60
5:56	28.40	57.70
5:56	28.30	57.70
5:56	28.40	57.70
5:56	28.40	57.70
5:56	28.40	57.70
5:56	28.40	57.70
5:56	28.40	57.70
5:56	28.40	57.70
5:56	28.40	57.70
5:56	28.30	57.70
5:56	28.30	57.40
5:56	28.30	57.30
5:57	28.30	57.30
5:57	28.40	57.30
5:57	28.40	57.30
5:57	28.30	57.30
5:57	28.40	57.40
5:57	28.40	57.40
5:57	28.30	57.40
5:57	28.40	57.40
5:57	28.30	57.40
5:57	28.30	57.40
5:57	28.40	57.70
5:57	28.30	57.70
5:57	28.30	57.70
5:57	28.40	57.70
5:57	28.30	57.70
5:57	28.40	57.70
5:57	28.30	57.60
5:57	28.40	57.40
5:57	28.30	57.30
5:57	28.40	57.30
5:57	28.30	57.30
5:57	28.30	57.30
5:57	28.30	57.30
5:57	28.40	57.60
5:57	28.30	57.30
5:57	28.30	57.30
5:57	28.30	57.30
5:57	28.30	57.30
5:58	28.30	57.30
5:58	28.30	57.30
5:58	28.40	57.70
5:58	28.30	57.70
5:58	28.30	57.70
5:58	28.30	57.70
5:58	28.40	57.70
5:58	28.30	57.70
5:58	28.40	57.70
5:58	28.30	57.70
5:58	28.40	57.60
5:58	28.30	57.70
5:58	28.30	57.60
5:58	28.30	57.60
5:58	28.30	57.60
5:58	28.40	57.60
5:58	28.30	57.60
5:58	28.30	57.60
5:58	28.40	57.60
5:58	28.30	57.60
5:58	28.30	57.60
5:58	28.30	57.60
5:58	28.30	57.60
5:58	28.40	57.70
5:58	28.30	57.60
5:58	28.30	57.40
5:58	28.40	57.40
5:58	28.40	57.10
5:58	28.30	57.10
5:59	28.30	57.10
5:59	28.30	57.10
5:59	28.40	57.40
5:59	28.30	57.40
5:59	28.40	57.50
5:59	28.40	57.50
5:59	28.30	57.50
5:59	28.30	57.50
5:59	28.30	57.50
5:59	28.30	57.50
5:59	28.40	57.80
5:59	28.40	57.80
5:59	28.30	57.80
5:59	28.30	57.70
5:59	28.30	57.70
5:59	28.30	57.70
5:59	28.30	57.70
5:59	28.30	57.60
5:59	28.30	57.60
5:59	28.40	57.70
5:59	28.40	57.70
5:59	28.30	57.70
5:59	28.40	57.70
5:59	28.30	57.70
5:59	28.30	57.70
5:59	28.30	57.70
5:59	28.40	57.40
5:59	28.30	57.40
5:59	28.30	57.40
6:0	28.40	57.40
6:0	28.40	57.50
6:0	28.30	57.50
6:0	28.40	57.80
6:0	28.40	57.90
6:0	28.30	57.90
6:0	28.40	57.80
6:0	28.30	57.80
6:0	28.30	57.80
6:0	28.30	57.80
6:0	28.30	57.70
6:0	28.30	57.70
6:0	28.30	57.70
6:0	28.30	57.80
6:0	28.30	57.70
6:0	28.40	57.70
6:0	28.30	57.80
6:0	28.40	57.80
6:0	28.30	57.80
6:0	28.30	57.80
6:0	28.30	57.80
6:0	28.40	57.80
6:0	28.40	57.80
6:0	28.30	57.80
6:0	28.30	57.90
6:0	28.30	57.80
6:0	28.30	57.80
6:0	28.30	57.80
6:0	28.30	57.80
6:1	28.30	57.80
6:1	28.30	57.80
6:1	28.30	57.80
6:1	28.40	57.80
6:1	28.40	57.80
6:1	28.40	57.80
6:1	28.30	57.80
6:1	28.30	57.80
6:1	28.30	57.80
6:1	28.40	57.90
6:1	28.40	57.80
6:1	28.30	57.80
6:1	28.30	57.80
6:1	28.30	57.80
6:1	28.30	57.80
6:1	28.40	57.80
6:1	28.40	57.90
6:1	28.40	57.90
6:1	28.40	57.90
6:1	28.40	57.90
6:1	28.40	57.60
6:1	28.30	57.50
6:1	28.40	57.50
6:1	28.40	57.50
6:1	28.30	57.10
6:1	28.30	57.10
6:1	28.30	57.30
6:1	28.30	57.30
6:2	28.30	57.30
6:2	28.30	57.30
6:2	28.30	57.60
6:2	28.40	57.70
6:2	28.30	57.60
6:2	28.40	57.70
6:2	28.30	57.70
6:2	28.30	57.70
6:2	28.40	57.70
6:2	28.40	57.70
6:2	28.40	57.80
6:2	28.40	57.80
6:2	28.30	57.80
6:2	28.30	57.80
6:2	28.40	57.80
6:2	28.30	57.70
6:2	28.30	57.70
6:2	28.40	57.70
6:2	28.30	57.70
6:2	28.40	57.60
6:2	28.30	57.60
6:2	28.30	57.60
6:2	28.30	57.60
6:2	28.30	57.60
6:2	28.40	57.60
6:2	28.30	57.60
6:2	28.40	57.70
6:2	28.30	57.60
6:2	28.30	57.60
6:3	28.30	57.60
6:3	28.30	57.60
6:3	28.30	57.60
6:3	28.30	57.60
6:3	28.40	57.70
6:3	28.40	57.70
6:3	28.40	57.80
6:3	28.40	57.80
6:3	28.40	57.90
6:3	28.40	57.90
6:3	28.40	57.80
6:3	28.30	57.80
6:3	28.40	57.80
6:3	28.40	57.80
6:3	28.40	57.50
6:3	28.40	57.50
6:3	28.40	57.50
6:3	28.40	57.50
6:3	28.30	57.50
6:3	28.40	57.40
6:3	28.40	57.70
6:3	28.30	57.30
6:3	28.40	57.30
6:3	28.30	57.30
6:3	28.30	57.30
6:3	28.40	57.30
6:3	28.30	57.40
6:3	28.40	57.70
6:3	28.40	57.80
6:4	28.30	57.70
6:4	28.40	57.70
6:4	28.40	57.70
6:4	28.40	57.80
6:4	28.30	57.80
6:4	28.30	57.70
6:4	28.30	57.80
6:4	28.30	57.70
6:4	28.40	57.70
6:4	28.40	57.70
6:4	28.30	57.70
6:4	28.40	57.80
6:4	28.30	57.80
6:4	28.40	57.80
6:4	28.30	57.80
6:4	28.40	57.80
6:4	28.40	57.50
6:4	28.40	57.50
6:4	28.40	57.50
6:4	28.30	57.50
6:4	28.30	57.50
6:4	28.30	57.50
6:4	28.40	57.80
6:4	28.30	57.80
6:4	28.40	57.80
6:4	28.40	57.60
6:4	28.40	57.60
6:4	28.30	57.60
6:4	28.40	57.20
6:5	28.30	57.20
6:5	28.30	57.20
6:5	28.30	57.50
6:5	28.30	57.50
6:5	28.30	57.50
6:5	28.30	57.80
6:5	28.30	57.80
6:5	28.40	57.80
6:5	28.40	57.80
6:5	28.40	57.80
6:5	28.40	57.90
6:5	28.30	57.90
6:5	28.30	57.90
6:5	28.30	57.80
6:5	28.30	57.80
6:5	28.30	57.80
6:5	28.30	57.80
6:5	28.30	57.50
6:5	28.30	57.50
6:5	28.30	57.20
6:5	28.40	57.20
6:5	28.30	57.20
6:5	28.40	57.30
6:5	28.40	57.60
6:5	28.40	57.60
6:5	28.30	57.90
6:5	28.30	57.80
6:5	28.40	57.40
6:6	28.30	57.40
6:6	28.30	57.40
6:6	28.40	57.40
6:6	28.30	57.40
6:6	28.40	57.50
6:6	28.30	57.80
6:6	28.30	57.80
6:6	28.30	57.80
6:6	28.30	57.80
6:6	28.40	57.80
6:6	28.30	57.80
6:6	28.30	57.80
6:6	28.30	57.80
6:6	28.40	57.80
6:6	28.30	57.80
6:6	28.30	57.80
6:6	28.30	57.80
6:6	28.40	57.80
6:6	28.40	57.80
6:6	28.40	57.80
6:6	28.40	57.80
6:6	28.40	57.80
6:6	28.30	57.80
6:6	28.30	57.80
6:6	28.40	57.80
6:6	28.30	57.80
6:6	28.40	57.80
6:6	28.30	57.80
6:6	28.40	57.80
6:7	28.30	57.80
6:7	28.30	57.80
6:7	28.30	57.50
6:7	28.40	57.50
6:7	28.30	57.30
6:7	28.30	57.30
6:7	28.40	57.20
6:7	28.40	57.20
6:7	28.40	57.50
6:7	28.40	57.50
6:7	28.40	57.80
6:7	28.40	57.80
6:7	28.40	57.80
6:7	28.40	57.80
6:7	28.40	57.80
6:7	28.40	57.80
6:7	28.30	57.30
6:7	28.40	57.30
6:7	28.40	57.30
6:7	28.30	57.30
6:7	28.30	57.30
6:7	28.30	57.30
6:7	28.40	57.70
6:7	28.40	57.40
6:7	28.30	57.40
6:7	28.40	57.40
6:7	28.40	57.40
6:7	28.40	57.40
6:7	28.40	57.40
6:8	28.40	57.70
6:8	28.30	57.70
6:8	28.40	57.70
6:8	28.40	57.70
6:8	28.40	57.70
6:8	28.40	57.70
6:8	28.40	57.70
6:8	28.40	57.40
6:8	28.40	57.40
6:8	28.40	57.40
6:8	28.40	57.40
6:8	28.30	57.40
6:8	28.40	57.10
6:8	28.40	57.50
6:8	28.40	57.20
6:8	28.30	56.80
6:8	28.30	56.80
6:8	28.40	56.80
6:8	28.40	57.10
6:8	28.40	57.10
6:8	28.40	57.50
6:8	28.40	57.80
6:8	28.40	57.80
6:8	28.40	57.80
6:8	28.40	57.80
6:8	28.40	57.80
6:8	28.40	57.70
6:8	28.40	57.70
6:8	28.40	57.70
6:9	28.40	57.70
6:9	28.30	57.70
6:9	28.40	57.70
6:9	28.40	57.70
6:9	28.40	57.70
6:9	28.40	57.70
6:9	28.40	57.70
6:9	28.40	57.70
6:9	28.40	57.70
6:9	28.40	57.60
6:9	28.40	57.30
6:9	28.40	57.00
6:9	28.30	56.90
6:9	28.40	57.00
6:9	28.40	57.00
6:9	28.40	57.00
6:9	28.40	57.30
6:9	28.40	57.70
6:9	28.40	57.70
6:9	28.40	57.70
6:9	28.40	57.70
6:9	28.40	57.40
6:9	28.40	57.40
6:9	28.30	57.40
6:9	28.40	57.40
6:9	28.40	57.40
6:9	28.40	57.40
6:9	28.40	57.80
6:10	28.40	57.40
6:10	28.40	57.40
6:10	28.40	57.40
6:10	28.40	57.40
6:10	28.40	57.30
6:10	28.40	57.10
6:10	28.30	57.40
6:10	28.40	57.40
6:10	28.40	57.40
6:10	28.40	57.40
6:10	28.40	57.50
6:10	28.40	57.80
6:10	28.40	57.80
6:10	28.30	57.80
6:10	28.40	57.80
6:10	28.30	57.80
6:10	28.40	57.70
6:10	28.40	57.70
6:10	28.40	57.70
6:10	28.30	57.70
6:10	28.40	57.40
6:10	28.40	57.40
6:10	28.40	57.40
6:10	28.40	57.40
6:10	28.40	57.40
6:10	28.40	57.40
6:10	28.40	57.70
6:10	28.30	57.70
6:10	28.40	57.70
6:11	28.40	57.70
6:11	28.40	57.70
6:11	28.40	57.40
6:11	28.40	57.30
6:11	28.30	57.40
6:11	28.40	57.40
6:11	28.40	57.40
6:11	28.40	57.30
6:11	28.40	57.60
6:11	28.40	57.60
6:11	28.40	57.60
6:11	28.40	57.60
6:11	28.40	57.60
6:11	28.40	57.60
6:11	28.30	57.60
6:11	28.40	57.60
6:11	28.30	57.60
6:11	28.40	57.60
6:11	28.40	57.60
6:11	28.40	57.60
6:11	28.40	57.60
6:11	28.40	57.60
6:11	28.40	57.60
6:11	28.40	57.70
6:11	28.40	57.70
6:11	28.40	57.70
6:11	28.40	57.70
6:11	28.40	57.70
6:11	28.40	57.70
6:12	28.40	57.70
6:12	28.30	57.70
6:12	28.40	57.40
6:12	28.40	57.40
6:12	28.40	57.40
6:12	28.40	57.40
6:12	28.40	57.50
6:12	28.40	57.50
6:12	28.40	57.80
6:12	28.40	57.80
6:12	28.30	57.70
6:12	28.40	57.70
6:12	28.40	57.70
6:12	28.40	57.70
6:12	28.40	57.80
6:12	28.40	57.80
6:12	28.40	57.70
6:12	28.30	57.70
6:12	28.40	57.70
6:12	28.40	57.70
6:12	28.40	57.70
6:12	28.40	57.70
6:12	28.40	57.70
6:12	28.40	57.70
6:12	28.40	57.70
6:12	28.40	57.70
6:12	28.30	57.70
6:12	28.40	57.70
6:12	28.40	57.70
6:13	28.40	57.70
6:13	28.40	57.80
6:13	28.40	57.80
6:13	28.40	57.50
6:13	28.40	57.20
6:13	28.40	57.20
6:13	28.40	57.20
6:13	28.30	56.90
6:13	28.40	56.90
6:13	28.40	57.20
6:13	28.40	57.50
6:13	28.30	57.50
6:13	28.30	57.40
6:13	28.40	57.80
6:13	28.40	57.50
6:13	28.40	57.40
6:13	28.40	57.40
6:13	28.30	57.40
6:13	28.40	57.40
6:13	28.30	57.40
6:13	28.40	57.40
6:13	28.40	57.40
6:13	28.40	57.40
6:13	28.30	57.40
6:13	28.40	57.40
6:13	28.40	57.40
6:13	28.30	57.70
6:13	28.30	57.70
6:14	28.40	57.70
6:14	28.40	57.70
6:14	28.40	57.60
6:14	28.30	57.60
6:14	28.40	57.60
6:14	28.40	57.60
6:14	28.40	57.60
6:14	28.40	57.60
6:14	28.40	57.60
6:14	28.40	57.60
6:14	28.40	57.60
6:14	28.30	57.60
6:14	28.40	57.60
6:14	28.40	57.50
6:14	28.40	57.50
6:14	28.40	57.60
6:14	28.40	57.60
6:14	28.40	57.60
6:14	28.40	57.60
6:14	28.30	57.60
6:14	28.40	57.60
6:14	28.30	57.60
6:14	28.40	57.60
6:14	28.40	57.60
6:14	28.40	57.70
6:14	28.40	57.70
6:14	28.40	57.70
6:14	28.40	57.70
6:14	28.40	57.70
6:15	28.40	57.60
6:15	28.30	57.70
6:15	28.40	57.70
6:15	28.40	57.70
6:15	28.40	57.30
6:15	28.40	57.30
6:15	28.40	57.30
6:15	28.40	57.30
6:15	28.40	57.00
6:15	28.40	57.00
6:15	28.40	57.30
6:15	28.40	57.00
6:15	28.40	57.00
6:15	28.30	57.00
6:15	28.30	57.30
6:15	28.40	57.30
6:15	28.40	57.30
6:15	28.40	57.60
6:15	28.40	57.30
6:15	28.40	57.30
6:15	28.40	57.30
6:15	28.40	57.30
6:15	28.40	57.30
6:15	28.40	57.30
6:15	28.40	57.60
6:15	28.40	57.60
6:15	28.40	57.70
6:15	28.40	57.40
6:15	28.40	57.40
6:16	28.40	57.40
6:16	28.40	57.50
6:16	28.40	57.50
6:16	28.40	57.50
6:16	28.40	57.80
6:16	28.40	57.80
6:16	28.40	57.80
6:16	28.40	57.70
6:16	28.40	57.70
6:16	28.40	57.70
6:16	28.40	57.70
6:16	28.40	57.80
6:16	28.40	57.70
6:16	28.40	57.70
6:16	28.40	57.80
6:16	28.40	57.70
6:16	28.40	57.70
6:16	28.40	57.70
6:16	28.40	57.70
6:16	28.40	57.40
6:16	28.40	57.30
6:16	28.40	57.30
6:16	28.40	57.30
6:16	28.40	57.40
6:16	28.40	57.40
6:16	28.40	57.70
6:16	28.40	57.70
6:16	28.40	57.70
6:16	28.40	57.80
6:17	28.40	57.80
6:17	28.40	57.80
6:17	28.40	57.50
6:17	28.40	57.50
6:17	28.40	57.50
6:17	28.30	57.10
6:17	28.40	57.10
6:17	28.40	57.10
6:17	28.40	57.40
6:17	28.40	57.40
6:17	28.40	57.40
6:17	28.40	57.70
6:17	28.40	57.70
6:17	28.40	57.70
6:17	28.40	57.70
6:17	28.40	57.70
